AVAILABLE QUANTITY OF ITEM: 2572
QTD OF MANUFACTURED PIECES: 2572
ELAPSED TIME:  3602.04
OBJ. FUNCTION VALUE: 73.0
STARTS: 73
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
17;K1;1;4775_0002;12
17;K1;2;6898A0100;12
17;K1;3;2434A2200;6
17;K1;4;1555A0200;12
17;K1;5;920A0100;8
17;K2;1;3445A1800;6
17;K2;2;3445A1800;6
17;K2;3;6754_0481;12
18;K1;1;1806_041;2
18;K1;2;1320_0101;24
18;K1;3;962A0100;6
18;K1;4;1806_041;2
18;K1;5;1806_041;2
18;K2;1;6864_0280;4
18;K2;2;60078_0900;12
18;K2;3;60078_0900;12
19;K1;1;1806_041;2
19;K1;2;6724_0941;12
19;K1;3;6754_0481;12
19;K1;4;1312_0101;24
19;K1;5;6754_0481;12
19;K1;6;1320_0101;24
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;S4_9704300;6
20;K1;2;S4_9704300;6
20;K1;3;S4_9704300;6
20;K1;4;S4_9704300;6
20;K1;5;S4_9704300;6
20;K1;6;S4_9704300;6
20;K2;1;3445A1800;6
20;K2;2;1312_0101;24
20;K2;3;3445A1800;6
21;K1;1;786A0600;3
21;K1;2;786A0600;3
21;K1;3;926_0102;12
21;K1;4;786A0600;3
21;K1;5;786A0700;8
21;K1;6;786A0600;3
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
22;K1;1;786A0900;6
22;K1;2;829D0100;12
22;K1;3;1567A0100;6
22;K1;4;1556A0200;12
22;K1;5;1567A0100;6
22;K1;6;810A0400;12
22;K2;1;787A0100;3
22;K2;2;787A0100;3
22;K2;3;787A0100;3
23;K1;1;787A0100;3
23;K1;2;786A0900;6
23;K1;3;786A0900;6
23;K1;4;2434A2200;6
23;K1;5;4778_0102;8
23;K1;6;810A0400;12
23;K2;1;342_0460;12
23;K2;2;6753_02011;12
23;K2;3;1806_5051;10
24;K1;1;6864_0280;4
24;K1;2;1320_0101;24
24;K1;3;1806_041;2
24;K1;4;1320_0101;24
24;K1;5;6864_0280;3
24;K2;1;1806_5051;10
24;K2;2;1806_5051;10
24;K2;3;60091_011;12
25;K1;1;786A0600;3
25;K1;2;786A0600;3
25;K1;3;786A0700;8
25;K1;4;786A0700;8
25;K1;5;786A0600;3
25;K1;6;786A0600;3
25;K2;1;1806A0200;2
25;K2;2;1806A0200;2
25;K2;3;1806A0200;2
26;K1;1;1559A0200;12
26;K1;2;810A0400;8
26;K1;3;920A0100;8
26;K1;4;2434A2200;6
26;K1;5;830D0100;12
26;K2;1;60078_0900;2
26;K2;2;60091_011;6
26;K2;3;3445A1800;2
27;K1;1;S4_9504622;9
27;K1;2;S4_9504612;21
27;K1;3;1806A0200;2
27;K1;4;786A0700;8
27;K1;5;786A0700;8
27;K2;1;1806A0200;2
27;K2;2;1806A0200;2
27;K2;3;1806A0200;2
28;K1;1;1567A0100;6
28;K1;2;1556A0200;12
28;K1;3;1555A0200;12
28;K1;4;1964A2200;2
28;K1;5;6898A0100;12
28;K2;1;787A0100;3
28;K2;2;787A0100;3
28;K2;3;787A0100;3
29;K1;1;1556A0200;12
29;K1;2;2434A2200;6
29;K1;3;829D0100;12
29;K1;4;4775_0002;12
29;K1;5;829D0100;12
29;K2;1;60091_011;12
29;K2;2;6724_0941;12
29;K2;3;1806_5051;10
30;K1;1;1553A0200;12
30;K1;2;810A0400;12
30;K1;3;920A0100;8
30;K1;4;829D0100;12
30;K1;5;4778_0102;8
30;K2;1;787A0100;3
30;K2;2;787A0100;3
30;K2;3;831A0600;10
31;K1;1;S4_9704300;6
31;K1;2;S4_9704300;6
31;K1;3;S4_9704300;6
31;K1;4;S4_9704300;2
31;K1;5;S4_9704300;6
31;K1;6;S4_9704300;6
31;K1;7;S4_9704300;6
31;K1;8;S4_9704300;6
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
31;K2;3;1806A0200;2
32;K1;1;1553A0200;12
32;K1;2;830D0100;12
32;K1;3;1567A0100;6
32;K1;4;2434A2200;6
32;K1;5;1567A0100;6
32;K1;6;1567A0100;2
32;K2;1;786A0900;6
32;K2;2;786A0900;6
32;K2;3;786A0900;6
32;K2;4;786A0900;6
33;K1;1;342_0460;12
33;K1;2;1806_041;2
33;K1;3;962A0100;6
33;K1;4;1320_0101;24
33;K1;5;6724_0271;12
33;K1;6;1806_041;2
33;K2;1;1806A0200;2
33;K2;2;1806A0200;2
33;K2;3;1806A0200;2
34;K1;1;1554A0200;7
34;K1;2;4775_0002;12
34;K1;3;6898A0100;12
34;K1;4;4774_0002;12
34;K1;5;6898A0100;8
34;K2;1;341_0250;9
34;K2;2;341_0250;12
34;K2;3;6754_0481;4
35;K1;1;4778_0102;8
35;K1;2;4775_0002;12
35;K1;3;829D0100;12
35;K1;4;1556A0200;1
35;K1;5;920A0100;8
35;K2;1;3445A1800;6
35;K2;2;1394_0101;6
35;K2;3;342_0460;4
36;K1;1;786A0600;3
36;K1;2;926_0102;12
36;K1;3;786A0600;3
36;K1;4;786A0700;8
36;K1;5;926_0102;12
36;K2;1;1806A0200;2
36;K2;2;1806A0200;2
36;K2;3;1806A0200;2
37;K1;1;962A0100;6
37;K1;2;342_0460;12
37;K1;3;1806_041;2
37;K1;4;342_0460;12
37;K1;5;341_0250;12
37;K1;6;1806D0900;40
37;K1;7;1806_041;2
38;K1;1;4774_0002;12
38;K1;2;829D0100;12
38;K1;3;6898A0100;10
38;K1;4;920A0100;8
38;K1;5;1556A0200;3
END
